,page,job_id,title,role_id,listing_date,teaser,classification,subClassification,workType,location,suburbWhereValue,salary,companyName,company_advertiser,isPrivateAdvertiser
421,20,59605203,Junior Data Platform Engineer,Data-Platform-Engineer,2023-01-04T04:01:41Z,A fantastic career ramping opportunity maintaining reliability and resilience of database & data platform technologies. Be guided by some of the best.,Insurance & Superannuation,Other,Full Time,Sydney,Sydney NSW 2000,,Steadfast Group,Steadfast,False
422,20,59761957,Data and Analytics Graduate,,2023-01-18T00:12:16Z,"Whether you're passionate about customer service, driven by data, or called by creativity, a career here is for you.",Science & Technology,"Mathematics, Statistics & Information Sciences",Full Time,Perth,Perth WA 6000,,Bankwest,Bankwest Group Services,False
423,20,59768703,Data Assurance: Engineering & Modelling | Experienced Manager | GPS,modelling-manager,2023-01-18T04:41:26Z,"Ignite a meaningful career that's supported by flexible working, unparalleled development opportunities and progressive policies and benefits.",Engineering,Civil/Structural Engineering,Full Time,Melbourne,Melbourne VIC 3000,,PwC,PwC,False
424,20,59582583,Data Engineers - Mid level to Principal Level,data-engineer,2023-01-02T00:46:48Z,Novon Australia is currently growing and our data practice is searching for Data Engineers for two new exciting banking projects based in Sydney,Information & Communication Technology,Developers/Programmers,Full Time,Sydney,Sydney NSW 2000,,Novon,Novon,False
425,20,59609452,Data Engineering Lead,data-engineer,2023-01-04T13:01:10Z,"Design and implement data solutions to enable enterprise reporting, advanced analytics and data self-service to support Linfox’s decision-making.",Information & Communication Technology,Engineering - Software,Full Time,Melbourne,Essendon Fields VIC 3041,,Linfox,Linfox Australia,False
426,20,59842358,Lead Data Scientist - Centre for Work Health and Safety,workplace-health-and-safety,2023-01-24T22:25:53Z,Develop solutions that prevent harm in the workplace and support better work health and safety regulation.,Information & Communication Technology,Other,Full Time,Sydney,Parramatta NSW 2150,$134411 - $155445 p.a. + superannuation,NSW Department of Customer Service,NSW Department of Customer Service,False
427,20,59881082,Data Network Engineer,Data-Network-Engineer,2023-01-27T02:10:44Z,A well established QLD government department is looking for a Data Network Engineer to join them on a long term contract basis.,Information & Communication Technology,Engineering - Network,Full Time,Brisbane,Carseldine QLD 4034,$750 - $950 p.d. + Market rate including Super,Clicks IT Recruitment,Clicks IT Recruitment (QLD),False
428,20,59768873,Data Assurance: Engineering & Modelling | Senior Consultant | GPS,engineering,2023-01-18T04:48:31Z,"Ignite a meaningful career that's supported by flexible working, unparalleled development opportunities and progressive policies and benefits.",Information & Communication Technology,Consultants,Full Time,Canberra,Canberra ACT 2600,,PwC,PwC,False
429,20,59680477,Database Engineer,database-engineer,2023-01-11T02:53:37Z,ETL Developer role available in Melbourne CBD with Leading Diagnostic company! Great benefits & Career progession -come and join our IT/Analytics team,Information & Communication Technology,Database Development & Administration,Full Time,Melbourne,Melbourne VIC 3000,+ Super,Integral Diagnostics,Integral Diagnostics,False
430,20,59786344,Python Developer,python-developer,2023-01-19T07:15:03Z,We have a current opportunity for a Python Developer on a contract basis. The position will be based in SYDNEY.,Information & Communication Technology,Developers/Programmers,Contract/Temp,Sydney,Sydney NSW 2000,,FinXL IT Professional Services,FinXL IT Professional Services,False
431,20,59880145,Data Network Engineer,Data-Network-Engineer,2023-01-27T01:37:23Z,"12 month (+2 x 12 month ext). Deliver Private Cloud Migration, data centre relocation, mainframe replacement and Skype to Teams migrations projects.",Information & Communication Technology,Engineering - Network,Contract/Temp,Brisbane,,Hourly rate contract/ No agency fees,Lime Recruitment,Lime Recruitment,False
432,20,59770211,Data Architect,data-architect,2023-01-18T05:45:53Z,"Permanent - Full Time 

Collingwood",Information & Communication Technology,Architects,Full Time,Melbourne,Collingwood VIC 3066,,Bank Australia,Bank Australia,False
433,20,59605214,Data Scientist,data-scientist,2023-01-04T03:56:22Z,Be part of a new Remediation project with a Big 4 Bank in Melbourne as a Data Scientist,Information & Communication Technology,Other,Full Time,Melbourne,Melbourne VIC 3000,$120000.00 - $155000.00 p.a.,Hays Recruitment,Hays | Technology,False
434,20,59825839,Senior Data Network Engineer,Data-Network-Engineer,2023-01-24T00:09:05Z,Senior Data Network Engineer     12 months contract  Willing to travel intra-state  Attractive pay-rate    About the company   Queensland State,Information & Communication Technology,Engineering - Network,Contract/Temp,Brisbane,Carseldine QLD 4034,$700 - $800 per day,Ignite Recruitment,Ignite,False
435,20,59691070,Senior Machine Learning Engineer,machine-learning-engineer,2023-01-11T23:10:51Z,"You will partner with internal stakeholders to deliver innovative products that use advanced modelling, simulation, and optimisation techniques.",Information & Communication Technology,Developers/Programmers,Full Time,Melbourne,Melbourne VIC 3000,benefits & bonus & flex working,Transurban Group,Transurban Ltd,False
436,20,59690984,Senior Machine Learning Engineer,machine-learning-engineer,2023-01-11T23:06:14Z,"You will partner with internal stakeholders to deliver innovative products that use advanced modelling, simulation, and optimisation techniques.",Information & Communication Technology,Developers/Programmers,Full Time,Melbourne,Melbourne VIC 3000,benefits & bonus & flex working,Transurban Group,Transurban Ltd,False
437,20,59664080,Senior Analyst Programmer,analyst-programmer,2023-01-10T03:22:19Z,Join our team & work on complex big data projects.,Information & Communication Technology,Developers/Programmers,Full Time,Sydney,Sydney NSW 2000,"$100,000 - $120,000 per annum base",Billigence,Billigence,False
438,20,59811202,Python Engineer,python-engineer,2023-01-23T00:30:07Z,Python engineers with Django experience. AWS and good understanding of Javascript is a plus.,Information & Communication Technology,Developers/Programmers,Full Time,Sydney,,$120000 - $150000 per annum,RemoteTechPeople,RemoteTechPeople,False
439,20,59658809,Senior ETL Developer / Data Analyst,extract-transform-load-developer,2023-01-10T00:18:20Z,"Are you an experienced, enthusiastic Senior ETL Developer? Opportunity for an immediate start with an Australian company with world-class software.",Information & Communication Technology,Developers/Programmers,Full Time,Sydney,,,Datalynx,Datalynx,False
440,21,59824138,Senior CAE / FEA Engineer,engineer,2023-01-23T22:48:34Z,Take your career to the next level in a cutting-edge global Advanced Technologies company!,Engineering,Automotive Engineering,Full Time,Adelaide,Holden Hill SA 5088,,Supashock,Supashock Advanced Technologies,False
441,21,59582411,Customer Service Representatives at Datacom to support our client Home Affairs,customer-service-representative-csr,2023-01-01T23:44:03Z,Are you passionate about providing customer service? Exciting opportunity to help out your fellow Australians!,Call Centre & Customer Service,Customer Service - Call Centre,Full Time,Adelaide,Modbury SA 5092,,Datacom,Datacom,False
442,21,59762970,Python Developer,python-developer,2023-01-18T00:53:05Z,6 month contract with view to extend with major telecomms client via global consultancy! Great tech stack and fully remote on offer.,Information & Communication Technology,Engineering - Software,Contract/Temp,Melbourne,Melbourne VIC 3000,$500 - $600 per day,Opus Recruitment Solutions,Opus Recruitment Solutions,False
443,21,59728834,Data Scientist,data-scientist,2023-01-16T00:33:41Z,AZURE | DATABRICKS | INFORMATION RETRIEVAL | SEARCH EXPERIENCE | INDEX | SPARK | PYSPARK | NLP | RECOMMENDATION MODELS | HYBRID | DATA SCIENCE |,Information & Communication Technology,Other,Contract/Temp,Melbourne,,$900 - $1100 p.d.,Davidson Recruitment,Davidson,False
444,21,59735041,Junior Data Scientist,data-scientist,2023-01-16T04:16:02Z,CPB Contractor's is seeking an enthusiastic Data Science to support the HR strategic and annual business plans at CPB!,Information & Communication Technology,Database Development & Administration,Full Time,Sydney,North Sydney NSW 2060,,CPB Contractors,CPB Contractors Pty Limited,False
445,21,59703546,Python Developer,python-developer,2023-01-12T12:01:16Z,Python Developer required with previous existing power systems engineering and PSCAD.  - Excellent new contract!,Information & Communication Technology,Developers/Programmers,Contract/Temp,Melbourne,Melbourne VIC 3000,,ModusSecurity,ModusSecurity,False
446,21,59744070,FCR Capability Engineer,engineer,2023-01-16T23:07:23Z,FCR Capability Engineer in Financial Crime Risk area and be responsible for delivering an enterprise-wide technology and data led transformation,Engineering,Process Engineering,Full Time,Sydney,Sydney NSW 2000,160 Inclusive,Interpro People,Interpro People,False
447,21,59573709,Data Engineer / Consultant,data-engineer,2022-12-28T23:59:59Z,"Work with emerging technologies and be a part of a sociable workplace that values diversity. 
We have a hybrid working environment (WFH + Office)",Information & Communication Technology,Consultants,Full Time,Melbourne,Melbourne VIC 3000,,Servian,Servian Pty Ltd,False
448,21,59685914,Senior Data Modeler,data-modeller,2023-01-11T06:35:34Z,"Up to $950 per day, 12 month contract, Hybrid work environment - Work from home, System replacement and data migration project (enterprise customer).",Information & Communication Technology,Database Development & Administration,Contract/Temp,Melbourne,,$900 - $950 p.d. / 12 month contract / Hybrid,Davidson Recruitment,Davidson,False
449,21,59697251,"EL1 Team Lead, Data Services",team-leader,2023-01-12T03:11:03Z,"Use your data experience to lead a small team in the technical development, implementation and maintenance of Comcare’s data platforms",Government & Defence,Government - Federal,Full Time,Sydney,Sydney NSW 2000,"$111,215 to $132,517 plus 15.4% superannuation",Comcare,Comcare,False
450,21,59697247,"EL1 Team Lead, Data Services",team-leader,2023-01-12T03:11:00Z,"Use your data experience to lead a small team in the technical development, implementation and maintenance of Comcare’s data platforms",Government & Defence,Government - Federal,Full Time,Canberra,Canberra ACT 2600,"$111,215 to $132,517 plus 15.4% superannuation",Comcare,Comcare,False
451,21,59767635,Data Scientist (Maintenance & Reliability),data-scientist,2023-01-18T03:59:53Z,"Exciting opportunity for a Data Scientist to join our Operations Management Solutions team in either our Perth, Melbourne or Brisbane office.","Mining, Resources & Energy",Analysis & Reporting,Full Time,Brisbane,Brisbane QLD 4000,,Wood.,Wood.,False
452,21,59697252,"EL1 Team Lead, Data Services",team-leader,2023-01-12T03:11:05Z,"Use your data experience to lead a small team in the technical development, implementation and maintenance of Comcare’s data platforms",Government & Defence,Government - Federal,Full Time,Brisbane,Brisbane QLD 4000,"$111,215 to $132,517 plus 15.4% superannuation",Comcare,Comcare,False
453,21,59667304,Data Modeler,data-modeller,2023-01-10T04:59:09Z,Opportunity to work within a large complex environment with multiple initiatives.,Information & Communication Technology,Engineering - Software,Contract/Temp,Sydney,Macquarie Park NSW 2113,$850 - $1050 p.d.,Paxus,Paxus,False
454,21,59803203,Technical Data Advisor,adviser,2023-01-20T10:18:32Z,This is a great opportunity to join Shell!,Information & Communication Technology,Consultants,Full Time,Brisbane,Brisbane QLD 4000,,Shell,Shell Australia Pty Ltd,False
455,21,59728104,Configuration & Technical Data Officer,data-officer,2023-01-16T00:06:27Z,Be an integral part of a large Defence Cyber project as a specialised Technical Data Manager. Government of Defence experience preferred with NV1.,Information & Communication Technology,Database Development & Administration,Full Time,Canberra,Canberra ACT 2600,,Jacobs,Jacobs,False
456,21,59697249,"EL1 Team Lead, Data Services",team-leader,2023-01-12T03:11:02Z,"Use your data experience to lead a small team in the technical development, implementation and maintenance of Comcare’s data platforms",Government & Defence,Government - Federal,Full Time,Melbourne,Melbourne VIC 3000,"$111,215 to $132,517 plus 15.4% superannuation",Comcare,Comcare,False
457,21,59821359,Head of Data Platform,Head-of-Data,2023-01-23T09:31:19Z,This role is responsible for the strategic vision and delivery roadmap for the centralised data platform at Flybuys.,Information & Communication Technology,Engineering - Software,Full Time,Melbourne,Melbourne VIC 3000,Competitive salary and amazing benefits on offer!,flybuys,Flybuys,False
458,21,59628680,Data Modeller,data-modeller,2023-01-06T05:44:36Z,Business partnering Data Modelling role for an industry leading Financial Services organisation,Information & Communication Technology,Architects,Full Time,Sydney,Sydney NSW 2000,$200k package + 15% bonus,TrooCoo,Troocoo,False
